entry_ts,exit_ts,entry,exit,ret_net,reason,nights
2021-02-24 23:00:00,2021-02-25 16:30:00,13301.15,13185.600390625,-0.008732298288117862,window,1
2021-02-25 23:00:00,2021-02-26 16:30:00,12831.749609375,12957.9001953125,0.009784370000936788,window,1
2021-03-02 23:00:00,2021-03-03 16:30:00,13064.089804687499,13016.9998046875,-0.0036504648018330964,window,1
2021-04-05 23:00:00,2021-04-06 16:30:00,13593.990195312499,13576.2,-0.001352818050349901,window,1
2021-04-06 23:00:00,2021-04-07 16:30:00,13580.9498046875,13560.2,-0.0015720406153132212,window,1
2021-04-07 23:00:00,2021-04-08 16:30:00,13615.4498046875,13735.4001953125,0.008765805929078552,window,1
2021-04-08 23:00:00,2021-04-09 16:30:00,13759.249609375,13697.799609375,-0.004509693606962442,window,1
2021-04-09 23:00:00,2021-04-12 16:30:00,13839.990195312499,13796.7,-0.003171259133360052,window,3
2021-04-12 23:00:00,2021-04-13 16:30:00,13822.749609375,13886.100390625,0.004539674306727053,window,1
2021-04-13 23:00:00,2021-04-14 16:30:00,13982.490195312499,13990.9998046875,0.0005656795938718625,window,1
2021-04-14 23:00:00,2021-04-15 16:30:00,13816.8501953125,13937.7,0.008703127195248668,window,1
2021-04-15 23:00:00,2021-04-16 16:30:00,14023.8501953125,14045.2,0.0014796082672386757,window,1
2021-04-16 23:00:00,2021-04-19 16:30:00,14041.3501953125,13974.600390625,-0.0047965333640053115,window,3
2021-04-19 23:00:00,2021-04-20 16:30:00,13916.15,13883.600390625,-0.0023820962963893686,window,1
2021-04-20 23:00:00,2021-04-21 16:30:00,13809.490195312499,13755.9998046875,-0.003916899889856817,window,1
2021-04-21 23:00:00,2021-04-22 16:30:00,13930.490195312499,13912.100390625,-0.0013631828041405353,window,1
2021-04-22 23:00:00,2021-04-23 16:30:00,13762.8501953125,13787.799609375,0.0017692130421352896,window,1
2021-04-23 23:00:00,2021-04-26 16:30:00,13935.089804687499,13942.7,0.0005030606483887586,window,3
2021-04-26 23:00:00,2021-04-27 16:30:00,14027.190390624999,14036.9001953125,0.0006494390133600928,window,1
2021-04-27 23:00:00,2021-04-28 16:30:00,13964.589804687499,13951.7,-0.0009660007831357995,window,1
2021-04-28 23:00:00,2021-04-29 16:30:00,13909.990195312499,14053.9998046875,0.010309828214208878,window,1
2021-04-29 23:00:00,2021-04-30 16:30:00,13968.289999999999,13862.4998046875,-0.007616551153541223,window,1
2021-04-30 23:00:00,2021-05-03 16:30:00,13872.8501953125,13925.4001953125,0.003744724355025076,window,3
2021-05-03 23:00:00,2021-05-04 16:30:00,13802.65,13692.600390625,-0.00801654822624633,window,1
2021-05-04 23:00:00,2021-05-05 16:30:00,13555.249609375,13642.4001953125,0.006385023399173815,window,1
2021-05-05 23:00:00,2021-05-06 16:30:00,13507.9498046875,13494.9001953125,-0.0010104871259043508,window,1
2021-05-06 23:00:00,2021-05-07 16:30:00,13609.690390624999,13721.7,0.008186050246355782,window,1
2021-05-07 23:00:00,2021-05-10 16:30:00,13714.249609375,13657.4998046875,-0.004181767600926181,window,3
2021-05-10 23:00:00,2021-05-11 16:30:00,13366.490195312499,13121.7,-0.01835861110335115,window,1
2021-05-21 23:00:00,2021-05-24 16:30:00,13413.249609375,13513.7,0.007444161074525302,window,3
2021-05-25 23:00:00,2021-05-26 16:30:00,13659.9498046875,13687.4001953125,0.0019656287913874474,window,1
2021-05-26 23:00:00,2021-05-27 16:30:00,13704.749609375,13686.100390625,-0.0014045655191563008,window,1
2021-05-27 23:00:00,2021-05-28 16:30:00,13655.4498046875,13706.100390625,0.003665246231604927,window,1
2021-05-28 23:00:00,2021-05-31 16:30:00,13693.050390625,13680.100390625,-0.0009895530662237225,window,3
2021-06-01 23:00:00,2021-06-02 16:30:00,13654.550390625,13670.100390625,0.001094873106203887,window,1
2021-06-02 23:00:00,2021-06-03 16:30:00,13677.749609375,13555.7,-0.008967089826745508,window,1
2021-06-03 23:00:00,2021-06-04 16:30:00,13532.15,13610.299609375,0.005730767791888288,window,1
2021-06-07 23:00:00,2021-06-08 16:30:00,13803.2648046875,13878.7,0.005421557607667357,window,1
2021-06-08 23:00:00,2021-06-09 16:30:00,13809.6651953125,13870.4998046875,0.004361771883901022,window,1
2021-06-09 23:00:00,2021-06-10 16:30:00,13816.65,13831.2,0.0010096513988558074,window,1
2021-06-10 23:00:00,2021-06-11 16:30:00,13960.749609375,13959.9001953125,-0.00010382064739027982,window,1
2021-06-11 23:00:00,2021-06-14 16:30:00,13996.3501953125,14013.600390625,0.0011896097968509952,window,3
2021-06-14 23:00:00,2021-06-15 16:30:00,14129.4498046875,14115.799609375,-0.0010085456623917055,window,1
2021-06-15 23:00:00,2021-06-16 16:30:00,14034.550390625,14054.600390625,0.0013858655574027923,window,1
2021-06-16 23:00:00,2021-06-17 16:30:00,13984.064609375,13941.299609375,-0.0031010297228552036,window,1
2021-06-17 23:00:00,2021-06-18 16:30:00,14164.249609375,14087.9001953125,-0.005432650241603184,window,1
2021-06-18 23:00:00,2021-06-21 16:30:00,14051.564609375,14059.7,0.0005362670161280886,window,3
2021-06-21 23:00:00,2021-06-22 16:30:00,14137.249609375,14128.100390625,-0.0006896121253694067,window,1
2021-06-22 23:00:00,2021-06-23 16:30:00,14268.564609375,14267.7,-0.00010264588030369312,window,1
2021-06-23 23:00:00,2021-06-24 16:30:00,14276.365390625,14359.4001953125,0.005774215105312018,window,1
2021-06-24 23:00:00,2021-06-25 16:30:00,14365.4498046875,14388.299609375,0.001548841490521299,window,1
2021-06-25 23:00:00,2021-06-28 16:30:00,14349.15,14403.799609375,0.003766746418777495,window,3
2021-06-28 23:00:00,2021-06-29 16:30:00,14522.15,14515.100390625,-0.0005267546041735492,window,1
2021-06-29 23:00:00,2021-06-30 16:30:00,14574.3501953125,14567.4001953125,-0.000518033387342867,window,1
2021-06-30 23:00:00,2021-07-01 16:30:00,14551.8501953125,14534.299609375,-0.001247304342326562,window,1
2021-07-01 23:00:00,2021-07-02 16:30:00,14559.550390625,14637.4998046875,0.005312623809613444,window,1
2021-07-02 23:00:00,2021-07-05 16:30:00,14721.465,14711.799609375,-0.0006973076813346646,window,3
2021-07-06 23:00:00,2021-07-07 16:30:00,14786.965,14879.100390625,0.006190275734405308,window,1
2021-07-07 23:00:00,2021-07-08 16:30:00,14812.8501953125,14602.9001953125,-0.01421400994567724,window,1
